번호,재산종류,재산구분,소재지(지번),소재지(도로명),지목(공부),대장면적(단위:㎡)
6796,토지,행정재산,서울특별시 용산구 동자동 43-196,,철도용지,357.00
6797,토지,행정재산,서울특별시 용산구 동자동 43-200,,철도용지,70.20
6798,토지,행정재산,서울특별시 용산구 동자동 43-201,,철도용지,8.90
6799,토지,행정재산,서울특별시 용산구 동자동 43-202,,도로,34.70
6800,토지,행정재산,서울특별시 용산구 동자동 43-203,,철도용지,1.60
6801,토지,행정재산,서울특별시 용산구 동자동 43-214,,도로,53.60
6802,토지,행정재산,서울특별시 용산구 갈월동 69-13,,철도용지,148.80
6803,토지,행정재산,서울특별시 용산구 갈월동 69-11,,구거,17.50
6804,토지,행정재산,서울특별시 용산구 동자동 43-205,,철도용지,"98,874.10"
6805,토지,행정재산,서울특별시 용산구 서계동 76-6,,철도용지,"4,628.80"
6806,토지,행정재산,서울특별시 용산구 갈월동 69-10,,철도용지,46.30
6807,토지,행정재산,서울특별시 용산구 갈월동 69-8,,철도용지,36.40
6808,토지,행정재산,서울특별시 용산구 서계동 76-4,,철도용지,"3,005.10"
6809,토지,행정재산,서울특별시 용산구 서계동 76-1,,철도용지,"1,692.00"
6810,토지,행정재산,서울특별시 용산구 동자동 43-66,,철도용지,15.40
6811,토지,행정재산,서울특별시 용산구 갈월동 44-24,,철도용지,"8,135.60"
6812,토지,행정재산,서울특별시 용산구 동자동 43-217,,도로,11.40
6813,토지,행정재산,서울특별시 용산구 갈월동 44-36,,철도용지,167.40
6814,토지,행정재산,서울특별시 용산구 동자동 43-233,,철도용지,149.60
6815,토지,행정재산,서울특별시 용산구 동자동 43-230,,철도용지,"2,053.30"
6816,토지,행정재산,서울특별시 용산구 동자동 43-227,,철도용지,"9,256.00"
6817,토지,행정재산,서울특별시 용산구 동자동 43-226,,철도용지,"1,257.10"
6818,토지,행정재산,서울특별시 용산구 갈월동 71-17,,철도용지,4.60
6819,토지,행정재산,서울특별시 용산구 갈월동 71-16,,철도용지,12.60
6820,토지,행정재산,서울특별시 용산구 갈월동 44-35,,철도용지,483.80
6821,토지,행정재산,서울특별시 용산구 서계동 226-6,,공원,4.50
6822,토지,행정재산,서울특별시 용산구 서계동 226-22,,철도용지,26.20
6823,토지,행정재산,서울특별시 용산구 갈월동 44-25,,철도용지,"3,100.00"
6824,토지,행정재산,서울특별시 용산구 갈월동 69-116,,도로,359.10
6825,토지,행정재산,서울특별시 용산구 갈월동 69-113,,대,4.60
6826,토지,행정재산,서울특별시 용산구 갈월동 69-112,,철도용지,3.60
6827,토지,행정재산,서울특별시 용산구 갈월동 69-111,,대,4.00
6828,토지,행정재산,서울특별시 용산구 갈월동 88-41,,철도용지,"3,305.80"
6829,토지,행정재산,서울특별시 용산구 청파동2가 120-41,,철도용지,149.80
6830,토지,행정재산,서울특별시 용산구 청파동2가 120-40,,철도용지,99.90
6831,토지,행정재산,서울특별시 용산구 청파동2가 120-37,,철도용지,175.20
6832,토지,행정재산,서울특별시 용산구 청파동2가 120-36,,철도용지,390.10
6833,토지,행정재산,서울특별시 용산구 청파동2가 120-34,,철도용지,732.60
6834,토지,행정재산,서울특별시 용산구 청파동2가 120-56,,대,91.20
6835,토지,행정재산,서울특별시 용산구 청파동2가 120-20,,대,24.80
6836,토지,행정재산,서울특별시 용산구 청파동2가 120-16,,철도용지,819.20
6837,토지,행정재산,서울특별시 용산구 청파동2가 120-7,,대,14.50
6838,토지,행정재산,서울특별시 용산구 청파동2가 120-24,,대,30.40
6839,토지,행정재산,서울특별시 용산구 청파동3가 11-2,,철도용지,105.10
6840,토지,행정재산,서울특별시 용산구 청파동1가 180-38,,철도용지,41.00
6841,토지,행정재산,서울특별시 용산구 청파동3가 12-10,,대,78.00
6842,토지,행정재산,서울특별시 용산구 청파동3가 12-9,,대,42.60
6843,토지,행정재산,서울특별시 용산구 청파동3가 12-8,,대,8.90
6844,토지,행정재산,서울특별시 용산구 청파동3가 12-7,,대,1.70
6845,토지,행정재산,서울특별시 용산구 청파동3가 12-6,,철도용지,241.70
6846,토지,행정재산,서울특별시 용산구 청파동3가 12-4,,대,"1,695.90"
6847,토지,행정재산,서울특별시 용산구 청파동3가 12-1,,철도용지,12.90
6848,토지,행정재산,서울특별시 용산구 청파동3가 11-9,,대,8.60
6849,토지,행정재산,서울특별시 용산구 청파동3가 11-8,,대,10.60
6850,토지,행정재산,서울특별시 용산구 청파동3가 11-6,,대,0.70
6851,토지,행정재산,서울특별시 용산구 청파동3가 10-20,,대,4.30
6852,토지,행정재산,서울특별시 용산구 청파동3가 10-7,,대,101.00
6853,토지,행정재산,서울특별시 용산구 청파동3가 10-5,,하천,52.20
6854,토지,행정재산,서울특별시 용산구 청파동3가 10-2,,대,3.30
6855,토지,행정재산,서울특별시 용산구 청파동2가 123-1,,대,41.00
6856,토지,행정재산,서울특별시 용산구 청파동2가 120-65,,대,164.60
6857,토지,행정재산,서울특별시 용산구 청파동2가 120-64,,대,124.90
6858,토지,행정재산,서울특별시 용산구 청파동2가 120-62,,철도용지,27.40
6859,토지,행정재산,서울특별시 용산구 청파동2가 120-61,,철도용지,49.90
6860,토지,행정재산,서울특별시 용산구 청파동2가 120-60,,철도용지,41.00
6861,토지,행정재산,서울특별시 용산구 청파동2가 120-59,,철도용지,7.60
6862,토지,행정재산,서울특별시 용산구 청파동2가 120-58,,철도용지,6.90
6863,토지,행정재산,서울특별시 용산구 문배동 30-74,,철도용지,365.50
6864,토지,행정재산,서울특별시 용산구 문배동 1-1,,철도용지,357.00
6865,토지,행정재산,서울특별시 용산구 문배동 30-45,,철도용지,48.30
6866,토지,행정재산,서울특별시 용산구 문배동 30-13,,철도용지,"1,379.90"
6867,토지,행정재산,서울특별시 용산구 문배동 29-8,,철도용지,186.80
6868,토지,행정재산,서울특별시 용산구 문배동 28-5,,철도용지,414.20
6869,건물,행정재산,서울특별시 용산구 용산동6가 168-6,,,16.70
6870,토지,행정재산,서울특별시 용산구 용산동2가 2-19,,대,"13,200.00"
6871,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
6872,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
6873,토지,일반재산,서울특별시 용산구 청파동3가 132-231,,대,1.20
6874,토지,일반재산,서울특별시 용산구 청파동3가 132-232,,대,1.70
6875,토지,일반재산,서울특별시 용산구 효창동 32-4,,대,0.50
6876,토지,일반재산,서울특별시 용산구 청파동3가 105-59,,도로,4.70
6877,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
6878,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
6879,토지,행정재산,서울특별시 용산구 효창동 190-4,,도로,35.40
6880,토지,행정재산,서울특별시 용산구 효창동 184-12,,도로,1.30
6881,토지,행정재산,서울특별시 용산구 효창동 166-8,,도로,1.60
6882,토지,행정재산,서울특별시 용산구 서계동 145-3,,도로,16.80
6883,토지,행정재산,서울특별시 용산구 갈월동 92-6,,도로,1.60
6884,토지,행정재산,서울특별시 용산구 원효로1가 129-54,,도로,17.10
6885,토지,행정재산,서울특별시 용산구 원효로1가 129-53,,도로,238.10
6886,토지,행정재산,서울특별시 용산구 한남동 726-523,,도로,71.00
6887,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
6888,건물,행정재산,서울특별시 용산구 보광동 238-2,서울특별시 용산구 보광로 73 (보광동),,"5,065.77"
6889,건물,행정재산,서울특별시 용산구 보광동 238-2,,,"6,329.40"
6890,건물,행정재산,서울특별시 용산구 보광동 238-2,,,"5,719.29"
6891,건물,행정재산,서울특별시 용산구 보광동 238-2,,,22.57
6892,토지,행정재산,서울특별시 용산구 이촌동 171,,하천,27.90
6893,토지,일반재산,서울특별시 용산구 한강로1가 24-9,,대,4.00
6894,토지,일반재산,서울특별시 용산구 한강로3가 65-581,,대,1.46
6895,토지,행정재산,서울특별시 용산구 한남동 11-410,,도로,195.00
6896,토지,일반재산,서울특별시 용산구 한남동 635-5,,도로,137.00
6897,토지,일반재산,서울특별시 용산구 한남동 759-10,,대,47.00
6898,토지,일반재산,서울특별시 용산구 한남동 759-13,,대,60.00
6899,토지,일반재산,서울특별시 용산구 한남동 759-15,,대,53.00
6900,토지,일반재산,서울특별시 용산구 한남동 759-27,,대,66.00
6901,토지,일반재산,서울특별시 용산구 한남동 759-28,,대,7.00
6902,토지,일반재산,서울특별시 용산구 한남동 759-29,,대,2.00
6903,토지,일반재산,서울특별시 용산구 한남동 759-32,,대,30.00
6904,토지,일반재산,서울특별시 용산구 한남동 759-6,,대,33.00
6905,토지,일반재산,서울특별시 용산구 한남동 760-34,,대,69.00
6906,토지,일반재산,서울특별시 용산구 한남동 760-35,,대,3.00
6907,토지,일반재산,서울특별시 용산구 한남동 770-23,,대,60.00
6908,토지,일반재산,서울특별시 용산구 한남동 산 9-21,,임야,684.42
6909,토지,행정재산,서울특별시 용산구 한남동 산 8-4,,임야,46.00
6910,토지,일반재산,서울특별시 용산구 한남동 1-45,,도로,63.00
6911,토지,행정재산,서울특별시 용산구 한남동 1-77,,도로,7.00
6912,토지,행정재산,서울특별시 용산구 한남동 11-113,,도로,23.00
6913,토지,행정재산,서울특별시 용산구 한남동 272-2,,도로,231.00
6914,토지,행정재산,서울특별시 용산구 한남동 32-4,,도로,7.00
6915,토지,행정재산,서울특별시 용산구 한남동 32-40,,도로,102.00
6916,토지,행정재산,서울특별시 용산구 한남동 32-41,,도로,92.00
6917,토지,행정재산,서울특별시 용산구 한남동 32-42,,도로,106.00
6918,토지,행정재산,서울특별시 용산구 한남동 32-43,,도로,43.00
6919,토지,행정재산,서울특별시 용산구 한남동 32-44,,도로,3.00
6920,토지,행정재산,서울특별시 용산구 한남동 32-56,,도로,20.00
6921,토지,행정재산,서울특별시 용산구 한남동 32-7,,도로,50.00
6922,토지,행정재산,서울특별시 용산구 한남동 32-8,,도로,83.00
6923,토지,행정재산,서울특별시 용산구 한남동 68-2,,도로,803.00
6924,토지,행정재산,서울특별시 용산구 한남동 75-2,,도로,267.00
6925,토지,일반재산,서울특별시 용산구 이촌동 302-209,,대,174.40
6926,토지,일반재산,서울특별시 용산구 서계동 243-43,,대,14.60
6927,토지,일반재산,서울특별시 용산구 후암동 139-7,,대,11.53
6928,토지,일반재산,서울특별시 용산구 후암동 140-14,,대,8.20
6929,토지,일반재산,서울특별시 용산구 후암동 142-100,,대,7.10
6930,토지,일반재산,서울특별시 용산구 후암동 142-101,,대,67.10
6931,토지,일반재산,서울특별시 용산구 후암동 142-105,,대,4.70
6932,토지,일반재산,서울특별시 용산구 후암동 142-107,,대,32.10
6933,토지,일반재산,서울특별시 용산구 후암동 142-108,,대,60.20
6934,토지,일반재산,서울특별시 용산구 후암동 142-11,,대,7.30
6935,토지,일반재산,서울특별시 용산구 후암동 142-111,,대,7.00
6936,토지,일반재산,서울특별시 용산구 후암동 142-112,,대,9.30
6937,토지,일반재산,서울특별시 용산구 후암동 142-18,,대,1.30
6938,토지,일반재산,서울특별시 용산구 후암동 142-20,,대,3.60
6939,토지,일반재산,서울특별시 용산구 후암동 142-21,,대,15.50
6940,토지,일반재산,서울특별시 용산구 후암동 142-5,,대,20.40
6941,토지,일반재산,서울특별시 용산구 후암동 142-50,,대,0.70
6942,토지,일반재산,서울특별시 용산구 후암동 142-52,,대,73.70
6943,토지,일반재산,서울특별시 용산구 후암동 142-53,,대,5.90
6944,토지,일반재산,서울특별시 용산구 후암동 142-54,,대,13.00
6945,토지,일반재산,서울특별시 용산구 후암동 142-59,,대,5.30
6946,토지,일반재산,서울특별시 용산구 후암동 142-61,,대,13.20
6947,토지,일반재산,서울특별시 용산구 후암동 142-67,,대,6.90
6948,토지,일반재산,서울특별시 용산구 후암동 142-70,,대,26.70
6949,토지,일반재산,서울특별시 용산구 후암동 142-72,,대,26.80
6950,토지,일반재산,서울특별시 용산구 후암동 142-74,,대,29.10
6951,토지,일반재산,서울특별시 용산구 후암동 142-75,,대,5.20
6952,토지,일반재산,서울특별시 용산구 후암동 142-77,,대,7.10
6953,토지,일반재산,서울특별시 용산구 후암동 142-80,,대,32.30
6954,토지,일반재산,서울특별시 용산구 후암동 142-89,,대,6.90
6955,토지,일반재산,서울특별시 용산구 후암동 142-92,,대,2.30
6956,토지,일반재산,서울특별시 용산구 후암동 142-95,,대,3.30
6957,토지,일반재산,서울특별시 용산구 후암동 142-99,,대,101.00
6958,토지,일반재산,서울특별시 용산구 후암동 147-14,,대,0.40
6959,토지,일반재산,서울특별시 용산구 후암동 147-3,,대,1.30
